PUID,sg,trawl,sewage,farms,settle
810,0,0,0,0,7548
811,0,0,0,0,2.99E-15
812,0,0,0,0,5.94E-37
813,0.05,0,0,0,7.65E-60
814,0.05,0,0,0,1.65E-38
815,0.35,0,0,0,2.68E-17
816,0.15,0,0,0,159
817,0,0,0,0,170
818,0,0,0,0,545
819,0,1,0,0,443
820,0,1,0,0,443
821,0.05,5,0,0,4.73E-02
822,0,15,0,0,2.67E-08
823,0,23,0,0,2.61E-14
824,0,0,0,0,1.41E-01
825,0.05,0,0,0,354
826,0,0,0,0,354
827,0,0,0,0,1826
828,0,0,0,0,1826
829,0,0,0,0,1826
830,0.05,0,0,0,1.02E-05
831,0,0,0,0,1.88E-15
832,0,0,0,0,1.95E-05
833,0,0,0,0,1.01E+01
834,0.05,0,0,0,171
835,0.05,0,0,0,171
836,0,4,0,0,1.18E+00
837,0,7,0,0,1.69E-10
838,0,25,0,0,3.28E-06
839,0,0,0,0,1826
840,0,0,0,0,1826
841,0,0,0,0,1826
842,0,0,0,0,1826
843,0,0,0,0,3.98E-07
844,0,17,0,0,4.27E-06
845,0.05,0,0,0,226
846,0,0,0,0,226
847,0,0,0,0,226
848,0,0,0,0,539
849,0,0,0,0,539
850,0,0,0,0,539
851,0,0,0,0,539
852,0,0,0,0,419
853,0,0,0,0,7548
854,0,0,0,0,7548
855,0,0,0,0,3.12E-02
856,0,0,0,0,2.23E-22
857,0,0,0,0,6.82E-43
858,0,0,0,0,4.83E-03
859,0.15,0,0,0,435
860,0,0,0,0,435
861,0,0,0,0,475
862,0.05,0,0,0,475
863,0.05,0,0,0,4.18E-01
864,0.05,0,0,0,6.06E-12
865,0.05,0,0,0,4.17E-10
866,0,0,0,0,7.27E-77
867,0.05,0,0,0,1.78E-55
868,0.35,2,0,0,1.77E-34
869,0.35,0,0,0,5.83E-15
870,0.15,0,0,0,159
871,0,0,0,0,170
872,0,0,0,0,545
873,0.05,4,0,0,545
874,0.05,5,0,0,1.83E-06
875,0,18,0,0,1.81E-06
876,0,36,0,0,1.37E-18
877,0,5,0,0,354
878,0,0,0,0,354
879,0,0,0,0,1826
880,0,0,0,0,1826
881,0.05,0,0,0,1826
882,0,0,0,0,4.44E+00
883,0,3,0,0,8.56E-22
884,0,6,0,0,3.70E-12
885,0,2,0,0,1.73E-12
886,0,11,0,0,2.28E-22
887,0,16,0,0,5.29E-06
888,0,0,0,0,1826
889,0,0,0,0,1826
890,0,0,0,0,1826
891,0,0,0,0,1826
892,0,4,0,0,5.82E-08
893,0.05,1,0,0,226
894,0,0,0,0,226
895,0,0,0,0,226
896,0,0,1,0,226
897,0,0,0,0,226
898,0.05,0,0,0,539
899,0,0,0,0,539
900,0,0,0,0,539
901,0,0,0,0,505
902,0,0,0,0,505
903,0,0,0,0,419
904,0,0,0,0,685
905,0,0,0,0,933
906,0,0,0,0,933
907,0,0,0,0,933
908,0,0,0,0,442
909,0,0,0,0,442
910,0,0,0,0,7548
911,0,0,1,0,7548
912,0,0,0,0,7548
913,0,0,0,0,4.02E+02
914,0,0,0,0,368
915,0,0,0,0,2.21E-05
916,0,0,0,0,2.97E-21
917,0,0,0,0,6.86E-38
918,0,0,0,0,8.26E-16
919,0.15,0,0,0,384
920,0.15,0,0,0,384
921,0,0,0,0,264
922,0,0,0,0,264
923,0.05,0,0,0,264
924,0.05,0,0,0,2.03E-13
925,0,0,0,0,8.39E-22
926,0,3,0,0,6.86E-72
927,0.05,4,0,0,2.49E-50
928,0.35,2,0,0,5.46E-29
929,0.35,2,0,0,6.13E-09
930,0.15,0,0,0,159
931,0,1,0,0,545
932,0.05,13,0,0,6.78E+00
933,0,23,0,0,8.89E-13
934,0,6,0,0,3.93E-06
935,0.05,1,0,0,354
936,0,0,0,0,1826
937,0,0,0,0,1826
938,0.05,1,0,0,1.07E-02
939,0,8,0,0,4.90E-23
940,0,5,0,0,7.98E-11
941,0,2,0,0,4.82E-10
942,0,1,0,0,1.66E-06
943,0,17,0,0,1.44E-08
944,0,1,0,0,1.87E-06
945,0,1,0,0,1092
946,0.05,0,0,0,1092
947,0.05,0,0,0,1092
948,0.05,0,0,0,1092
949,0.05,0,0,0,6.04E+00
950,0.05,0,0,0,2.95E+00
951,0.05,0,0,0,429.0146881
952,0.05,0,0,0,1092
953,0.05,0,0,0,505
954,0.05,0,0,0,1092
955,0.05,0,0,0,685
956,0,0,0,0,685
957,0,0,0,0,685
958,0,0,0,0,685
959,0.05,0,0,0,3.60E-04
960,0.05,0,0,0,4.11E-03
961,0.05,0,0,0,9.84E-03
962,0.05,0,0,0,4.96E-04
963,0.05,0,0,0,1020
964,0.05,0,0,0,1020
965,0,0,0,0,368
966,0,0,0,0,368
967,0,0,0,0,368
968,0,0,0,0,7.48E+00
969,0,0,0,0,368
970,0,0,0,0,368
971,0,0,0,0,2.16E-07
972,0,0,0,0,3.51E-23
973,0,12,0,0,1.60E-71
974,0.05,9,0,0,8.28E-50
975,0.35,2,0,0,4.30E-28
976,0.35,2,0,0,2.23E-06
977,0.15,0,0,0,272
978,0,0,0,0,545
979,0,5,0,0,545
980,0.05,32,0,0,2.40E-05
981,0,49,0,0,6.07E-17
982,0,13,0,0,3.23E-14
983,0.05,5,0,0,354
984,0,0,0,0,354
985,0,0,0,0,354
986,0.15,0,0,0,1826
987,0,0,0,1,1826
988,0,0,0,0,1826
989,0.15,0,0,0,1826
990,0,0,0,0,1826
991,0.05,2,0,0,1826
992,0,6,0,0,3.50E-10
993,0,3,0,0,9.71E-10
994,0,0,0,0,1092
995,0.05,0,0,0,1092
996,0,0,0,0,1092
997,0,0,0,0,1092
998,0,0,0,0,1092
999,0,0,0,0,1092
1000,0.05,0,0,0,1.58E-04
1001,0.05,0,0,0,1092
1002,0,0,0,0,1092
1003,0.05,0,0,0,1092
1004,0,0,0,0,1092
1005,0,0,0,0,1092
1006,0,0,0,0,1.03E-07
1007,0,0,0,0,2.07E-07
1008,0,0,0,0,7.85E-10
1009,0,0,0,0,1.73E-21
1010,0,0,0,0,9.74E-17
1011,0,0,0,0,6.44E-12
1012,0,0,0,0,2.58E-01
1013,0.05,0,0,0,1020
1014,0,0,0,0,368
1015,0,0,0,0,368
1016,0,0,0,0,368
1017,0,0,0,0,368
1018,0,0,0,0,4.85E-19
1019,0,0,0,0,3.70E-10
1020,0.15,0,0,0,334
1021,0.05,0,0,0,334
1022,0.05,0,0,0,384
1023,0,0,0,0,1287
1024,0.05,0,0,0,1287
1025,0.15,0,0,0,5.39E-11
1026,0.15,0,0,0,8.76E-27
1027,0.05,0,0,0,1.57E-33
1028,0,0,0,0,3.74E-38
1029,0,14,0,0,6.32E-73
1030,0.05,9,0,0,8.71E-52
1031,0.35,2,0,0,4.57E-31
1032,0.35,2,0,0,1.45E-11
1033,0.15,2,0,0,272
1034,0,0,0,0,700
1035,0,0,0,0,181
1036,0.05,0,0,0,181
1037,0,25,0,0,5.37E-09
1038,0,55,0,0,6.82E-23
1039,0,5,0,0,7.08E-04
1040,0,0,0,0,354
1041,0,0,0,0,354
1042,0.15,0,0,0,354
1043,0,0,0,0,4.25E+01
1044,0,0,0,0,1.07E+00
1045,0.05,0,0,0,1.93E-01
1046,0,0,0,0,1826
1047,0.05,5,0,0,6.02E-01
1048,0,7,0,0,2.27E-09
1049,0,34,0,0,3.62E-27
1050,0,7,0,0,4.93E-11
1051,0,0,0,0,1092
1052,0.05,0,0,0,1092
1053,0,0,0,0,1092
1054,0,0,0,0,1092
1055,0,0,0,0,1092
1056,0.05,0,0,0,3.87E-07
1057,0.05,0,0,0,3.16E-02
1058,0.05,0,0,0,1092
1059,0.05,0,0,0,3.23E+00
1060,0,0,0,0,6.72E-04
1061,0,0,0,0,3.26E-03
1062,0,0,0,0,2.42E-13
1063,0,0,0,0,3.99E-29
1064,0,0,0,0,2.61E-14
1065,0,0,0,0,3.14E-03
1066,0.05,0,0,0,1020
1067,0.05,0,0,0,1020
1068,0.05,0,0,0,1020
1069,0,0,0,0,1020
1070,0,0,0,0,368
1071,0,0,0,0,3.28E-15
1072,0,0,0,0,3.04E-05
1073,0.15,0,0,0,334
1074,0.05,0,0,0,334
1075,0,0,0,0,334
1076,0.05,0,0,0,1287
1077,0.15,0,0,0,3.36E-09
1078,0.15,0,0,0,5.56E-26
1079,0.15,0,0,0,1.23E-41
1080,0.05,0,0,0,5.22E-55
1081,0,18,0,0,1.04E-65
1082,0.05,12,0,0,6.29E-46
1083,0.35,3,0,0,7.37E-29
1084,0.35,2,0,0,2.89E-14
1085,0.35,0,0,0,700
1086,0.05,0,0,0,700
1087,0,0,0,0,1237
1088,0.05,0,0,0,181
1089,0.05,4,0,0,1.20E-03
1090,0,25,0,0,6.63E-14
1091,0,7,0,0,6.24E-11
1092,0.05,3,0,0,354
1093,0.05,1,0,0,354
1094,0,0,0,0,2.21E-11
1095,0,3,0,0,3.93E-15
1096,0,7,0,0,3.21E-14
1097,0,32,0,0,3.86E-27
1098,0,7,0,0,1.78E-16
1099,0,0,0,0,1092
1100,0.05,0,0,0,1092
1101,0,0,0,0,1092
1102,0.05,0,0,0,1.07E-02
1103,0.05,0,0,0,1092
1104,0,0,0,0,1092
1105,0.05,0,0,0,1092
1106,0,0,0,0,1.50E-03
1107,0.05,0,0,0,2.38E-16
1108,0,0,0,0,9.12E-12
1109,0,0,0,0,1.63E-12
1110,0,0,0,0,1.67E-25
1111,0,0,0,0,2.23E-06
1112,0.05,0,0,0,1020
1113,0,0,0,0,1020
1114,0,0,0,0,1020
1115,0,0,0,0,1020
1116,0,0,0,0,3.91E-06
1117,0.15,0,0,0,334
1118,0.05,0,0,0,334
1119,0.05,0,0,0,341
1120,0.15,0,0,0,2.06E-10
1121,0.15,0,0,0,9.44E-32
1122,0.15,0,0,0,3.04E-53
1123,0.05,0,0,0,2.52E-72
1124,0,0,0,0,3.03E-06
1125,0.15,0,0,0,6.28E+01
1126,0.05,0,0,0,334
1127,0,0,0,0,341
1128,0.15,0,0,0,5.79E-09
1129,0.15,0,0,0,1.12E-30
1130,0.15,0,0,0,2.16E-52
1131,0.05,0,0,0,4.16E-74
1132,0,0,0,0,8.02E-96
1133,0,9,0,0,7.80E-40
1134,0.05,3,0,0,3.69E-18
1135,0.35,0,0,0,220.8078091
1136,0.15,0,0,0,700
1137,0,0,0,0,700
1138,0,1,0,0,1237
1139,0.05,1,0,0,8.75E-05
1140,0,5,0,0,5.57E-12
1141,0,25,0,0,4.80E-18
1142,0,4,0,0,3.26E-08
1143,0,4,0,0,2.78E-08
1144,0,49,0,0,2.41E-11
1145,0,10,0,0,2.00E-05
1146,0,0,0,0,3.86E-07
1147,0.05,0,0,0,1092
1148,0.05,0,0,0,1092
1149,0,0,0,0,3.99E-06
1150,0,0,0,0,1.73E-12
1151,0.05,0,0,0,1092
1152,0,0,0,0,1092
1153,0,0,0,0,1092
1154,0.05,0,0,0,1092
1155,0.05,0,0,0,7.02E-03
1156,0,0,0,0,1.35E-24
1157,0,0,0,0,2.62E-05
1158,0.05,0,0,1,1020
1159,0,0,0,0,1020
1160,0,0,0,0,6.27E-01
1161,0.15,0,0,0,680
1162,0.05,0,0,0,680
1163,0,0,0,0,334
1164,0.05,0,0,0,720
1165,0.15,0,0,0,5.85E-14
1166,0.15,0,0,0,8.92E-33
1167,0.15,0,0,0,1.12E-53
1168,0.05,0,0,0,4.99E-75
1169,0,0,0,0,1.54E-96
1170,0,16,0,0,1.45E-64
1171,0.05,13,0,0,2.67E-44
1172,0.35,4,0,0,3.10E-26
1173,0.35,0,0,0,2.87E-11
1174,0.35,0,0,0,700
1175,0.15,0,0,0,700
1176,0.05,0,0,0,700
1177,0,0,0,0,700
1178,0,0,0,0,1237
1179,0,1,0,0,1237
1180,0.05,2,0,0,7.77E+00
1181,0,4,0,0,2.98E-12
1182,0,8,0,0,1.81E-16
1183,0,3,0,0,1.03E+00
1184,0,0,0,0,1826
1185,0,12,0,0,1.64E-61
1186,0.05,7,0,0,8.50E-40
1187,0.35,3,0,0,4.40E-18
1188,0.35,0,0,0,700
1189,0.05,0,0,0,700
1190,0,1,0,0,1237
1191,0.05,2,0,0,1237
1192,0.05,2,0,0,1237
1193,0,2,0,0,4.76E-19
1194,0,0,0,0,6.01E-02
1195,0,7,0,0,1.19E-02
1196,0,49,0,0,2.78E+00
1197,0.05,2,0,0,1092
1198,0.05,0,0,0,1092
1199,0,0,0,0,1092
1200,0.05,3,0,0,1.77E-01
1201,0,8,0,0,1.57E-19
1202,0,8,0,0,1.14E-13
1203,0,5,0,0,1092
1204,0,0,0,0,1092
1205,0,0,0,0,1092
1206,0,0,0,0,1092
1207,0.05,0,0,0,3.84E-03
1208,0,0,0,0,1.09E-24
1209,0,0,0,0,9.59E-07
1210,0.05,0,0,0,394
1211,0.05,0,0,0,394
1212,0,0,0,0,1826
1213,0,6,0,0,1826
1214,0,47,0,0,4.72E-13
1215,0,25,0,0,1092
1216,0.05,0,0,0,1092
1217,0.05,5,0,0,1092
1218,0,13,0,0,7.68E-09
1219,0,15,0,0,2.45E-03
1220,0.05,4,0,0,1092
1221,0.05,1,0,0,1092
1222,0.05,0,0,0,3.04E-02
1223,0,0,0,0,2.24E-18
1224,0,0,0,0,9.20E-23
1225,0.05,0,0,0,4.77E-01
1226,0.05,0,0,0,394
1227,0,10,0,0,120
1228,0,5,0,0,120
1229,0,13,0,0,8.64E-10
1230,0,4,0,0,7.55E-03
1231,0,0,0,0,1.67E-29
1232,0.05,0,0,0,8.64E-08
1233,0.35,0,0,0,709
1234,0.35,0,0,0,1.05E-01
1235,0.05,0,0,0,709
1236,0,0,0,0,709
1237,0,0,0,0,709
1238,0.05,0,0,0,709
1239,0.15,5,0,0,8.41E-07
1240,0.05,9,0,0,1.38E-22
1241,0,1,0,0,1826
1242,0,10,0,0,1.13E+01
1243,0,28,0,0,9.46E-11
1244,0.05,41,0,0,1092
1245,0,0,0,0,1092
1246,0.05,1,0,0,1092
1247,0.05,3,0,0,1092
1248,0,16,0,0,4.42E-11
1249,0,18,0,0,9.73E-09
1250,0.05,4,0,0,1092
1251,0,1,0,0,1092
1252,0,0,0,0,1092
1253,0.05,0,0,0,1092
1254,0,0,0,0,2.30E-12
1255,0,0,0,0,4.92E-31
1256,0,0,0,0,8.77E-23
1257,0,0,0,0,3.21E-01
1258,0.05,0,0,0,394
1259,0,0,0,0,7.00E-13
1260,0.15,0,0,0,680
1261,0.05,0,0,0,680
1262,0,0,0,0,402
1263,0.05,0,0,0,1.24E-02
1264,0.15,0,0,0,4.12E-21
1265,0.15,0,0,0,1.92E-40
1266,0.15,0,0,0,6.69E-61
1267,0.05,0,0,0,3.35E-81
1268,0,1,0,0,1.96E-101
1269,0.05,18,0,0,6.73E-57
1270,0.35,3,0,0,9.63E-42
1271,0.35,0,0,0,6.58E-26
1272,0.35,0,0,0,8.10E-18
1273,0.05,0,0,0,1.94E-12
1274,0.15,0,0,0,2.12E-09
1275,0.15,0,0,0,8.35E-02
1276,0.15,0,0,0,700
1277,0,1,0,0,1237
1278,0,2,0,0,1237
1279,0.05,2,0,0,1.66E+01
1280,0,3,0,0,1.91E-12
1281,0,7,0,0,3.45E-01
1282,0,0,0,0,1826
1283,0,0,0,0,5.66E-09
1284,0,4,0,0,5.51E-08
1285,0,4,0,0,4.29E-08
1286,0,8,0,0,8.16E-10
1287,0,12,0,0,2.30E-95
1288,0,24,0,0,3.63E-83
1289,0,72,0,0,4.95E-75
1290,0,7,0,0,8.43E-09
1291,0,7,0,0,2.53E-39
1292,0,3,0,0,13791
1293,0,0,0,0,2890
1294,0,52,0,0,5.84E-18
1295,0,27,0,0,1.33E-17
1296,0,4,0,0,1.35E-24
1297,0,0,0,0,2.06E-28
1298,0,0,0,0,3.29E-15
1299,0.05,0,0,0,7.09E-02
1300,0.05,0,0,0,394
1301,0,0,0,0,394
1302,0,1,0,0,1826
1303,0,38,0,0,6.85E-13
1304,0,12,0,0,2.89E-19
1305,0,6,0,0,6.76E-11
1306,0,14,0,0,5.30E-11
1307,0,27,0,0,5.13E-18
1308,0,12,0,0,2.32E-16
1309,0,4,0,0,3.58E-18
1310,0,0,0,0,8.16E-31
1311,0,0,0,0,1.07E-12
1312,0.05,0,0,0,274.4438834
1313,0.05,0,0,0,394
1314,0,0,0,0,394
1315,0,0,0,0,3.79E-03
1316,0.15,0,0,0,680
1317,0,0,0,0,680
1318,0,0,0,0,402
1319,0.05,0,0,0,4.92E-06
1320,0.15,0,0,0,9.48E-28
1321,0.15,0,0,0,1.83E-49
1322,0.05,0,0,0,1.21E-69
1323,0,4,0,0,5.62E-89
1324,0,14,0,0,3.04E-72
1325,0.05,3,0,0,1.59E-56
1326,0.05,0,0,0,7.14E-45
1327,0.05,0,0,0,4.70E-38
1328,0,0,0,0,3.75E-34
1329,0.05,0,0,0,3.34E-30
1330,0.05,0,0,0,1.64E-21
1331,0.05,3,0,0,2.63E-11
1332,0.05,4,0,0,3.19E-05
1333,0,5,0,0,1.86E-05
1334,0,4,0,0,2.00E-12
1335,0,0,0,0,1826
1336,0,0,0,0,1826
1337,0,1,0,0,1826
1338,0,0,0,0,7.39E-02
1339,0.05,0,0,0,680
1340,0,0,0,0,680
1341,0,0,0,0,1185
1342,0.05,0,0,0,596
1343,0.15,0,0,0,2.66E-14
1344,0.15,0,0,0,1.20E-32
1345,0,0,0,0,5.48E-53
1346,0,0,0,0,1.15E-06
1347,0.15,0,0,0,680
1348,0,0,0,0,680
1349,0,0,0,0,680
1350,0.05,0,0,0,680
1351,0.15,0,0,0,8.77E+00
1352,0,0,0,0,1185
1353,0,0,0,0,596
1354,0.15,0,0,0,2.05E-07
1355,0.15,1,0,0,6.52E-25
1356,0.05,1,0,0,1.43E-44
1357,0,4,0,0,1.78E-62
1358,0,26,0,0,483
1359,0.05,8,0,0,483
1360,0,3,0,0,5.33E-16
1361,0,0,0,0,1.74E-31
1362,0.05,0,0,0,1.70E-18
1363,0.15,0,0,0,2.73E-04
1364,0.05,0,0,0,394
1365,0,0,0,0,394
1366,0,0,0,0,3.91E-19
1367,0,0,0,0,4.87E-02
1368,0.05,0,0,0,680
1369,0.05,0,0,0,680
1370,0.15,0,0,0,1.68E-01
1371,0.15,0,0,0,1.64E+01
1372,0.35,0,0,0,2.54E-02
1373,0.35,0,0,0,930.7923933
1374,0,0,0,0,1185
1375,0,0,0,0,1442
1376,0.05,0,0,0,621
1377,0.15,0,0,0,7.04E-15
1378,0.05,1,0,0,1.36E-36
1379,0,1,0,0,3.31E-55
1380,0,5,0,0,483
1381,0.05,0,0,0,483
1382,0.05,0,0,0,5.70E-09
1383,0,5,0,0,1.09E-08
1384,0,18,0,0,2.44E-06
1385,0,24,0,0,7.09E-07
1386,0,0,0,0,1.39E-26
1387,0.15,0,0,0,1.18E-25
1388,0.15,0,0,0,8.24E-15
1389,0.05,0,0,0,394
1390,0,0,0,0,394
1391,0,1,0,0,6.95E-17
1392,0.05,0,0,0,1.59E-12
1393,0.05,0,0,0,483
1394,0,0,0,0,483
1395,0,0,0,0,483
1396,0,4,0,0,483
1397,0,19,0,0,3.77E+00
1398,0,26,0,0,1.98E-06
1399,0,34,0,0,4.52E-20
1400,0,0,0,0,1.63E-13
1401,0,0,0,0,2.21E-07
1402,0,0,0,0,7.20E-05
1403,0.05,0,0,0,2.14E-05
1404,0.15,0,0,0,5.02E-01
1405,0.05,0,0,0,2561
1406,0,0,1,0,2561
1407,0,0,0,0,823
1408,0.15,0,0,0,4.81E-05
1409,0.15,0,0,0,2.81E-18
1410,0,3,0,0,3.37E-38
1411,0.05,0,0,0,2.94E-27
1412,0.35,0,0,0,8.36E-08
1413,0.35,0,0,0,3.65E-05
1414,0.35,0,0,0,2.68E-09
1415,0.35,0,0,0,1.02E-26
1416,0.15,0,0,0,1.15E-24
1417,0.05,0,0,0,5.02E-07
1418,0,0,0,0,901
1419,0.05,0,0,0,907
1420,0.15,5,0,0,3.09E-16
1421,0.05,6,0,0,1.06E-34
1422,0,0,0,0,4.81E-14
1423,0,0,0,0,483
1424,0,0,0,0,483
1425,0,0,0,0,483
1426,0,2,0,1,483
1427,0,2,0,0,60
1428,0,14,0,0,60
1429,0,27,0,0,1.17E-06
1430,0,35,0,0,1.14E-17
1431,0,1,0,0,4.03E-12
1432,0,0,0,0,2.90E-10
1433,0,0,0,0,1.41E-09
1434,0,0,0,0,6.53E-09
1435,0,0,0,0,4.95E+01
1436,0,0,0,0,2561
1437,0.05,0,0,0,2561
1438,0.05,0,0,0,2561
1439,0.05,0,0,0,2561
1440,0,0,0,0,2561
1441,0,0,0,0,2561
1442,0.05,0,0,0,1.19E-27
1443,0.15,0,0,0,7.04E-27
1444,0.35,0,0,0,7.00E-29
1445,0.35,0,0,0,5.27E-40
1446,0.35,0,0,0,5.79E-36
1447,0.05,0,0,0,7.35E-16
1448,0,0,0,0,901
1449,0,0,0,0,901
1450,0,0,0,0,907
1451,0.05,1,0,0,1.14E-01
1452,0.15,7,0,0,1.57E-20
1453,0.05,8,0,0,1.59E-40
1454,0,0,0,0,120
1455,0,0,0,0,120
1456,0,0,0,0,483
1457,0.05,0,0,0,483
1458,0.05,0,0,0,483
1459,0,0,0,0,483
1460,0,0,0,0,60
1461,0,1,0,0,60
1462,0,8,0,0,60
1463,0,18,0,0,1.94E-01
1464,0,34,0,0,1.16E-17
1465,0,17,0,0,3.96E-12
1466,0,5,0,0,4.90E-01
1467,0.05,0,0,0,1266
1468,0.05,0,0,0,2561
1469,0.05,0,0,0,2561
1470,0.05,0,0,0,2561
1471,0.05,0,0,0,2561
1472,0,0,0,0,2561
1473,0.05,0,0,0,1.36E-48
1474,0.15,0,0,0,3.55E-50
1475,0.35,0,0,0,1.90E-57
1476,0.35,0,0,0,3.40E-42
1477,0.05,0,0,0,1.74E-22
1478,0,0,0,0,1.16E-01
1479,0,0,0,0,771
1480,0,0,1,0,771
1481,0,0,0,0,11254
1482,0,0,0,0,11254
1483,0.05,1,0,0,907
1484,0.05,0,0,0,907
1485,0.15,2,0,0,3.66E-15
1486,0.05,9,0,0,9.12E-32
1487,0.05,5,0,0,120
1488,0,0,0,0,120
1489,0,0,0,0,120
1490,0,0,0,0,120
1491,0,0,0,0,120
1492,0,0,0,0,3.79E+00
1493,0.05,0,0,0,483
1494,0,0,0,0,60
1495,0,1,0,0,60
1496,0,6,0,0,8.69E-10
1497,0,6,0,0,6.65E-10
1498,0,8,0,0,6.99E-04
1499,0.05,7,0,0,1266
1500,0.05,3,0,0,1266
1501,0,0,0,0,1266
1502,0.05,0,0,0,1.75E-53
1503,0.15,0,0,0,3.65E-42
1504,0.35,0,0,0,1.75E-39
1505,0.35,0,0,0,1.32E-31
1506,0.05,0,0,0,4.00E-12
1507,0,0,0,0,709
1508,0,0,0,0,771
1509,0.05,0,0,0,771
1510,0.05,0,0,0,8.76E-14
1511,0.15,1,0,0,7.62E-16
1512,0.15,1,0,0,4.87E-10
1513,0.15,2,0,0,1.95E-11
1514,0.05,3,0,0,6.27E-27
1515,0,17,0,0,1.14E-06
1516,0.05,15,0,0,1.15E-06
1517,0.05,3,0,0,120
1518,0.05,1,0,0,120
1519,0,0,0,0,120
1520,0,0,0,0,120
1521,0,0,0,0,120
1522,0.05,0,0,0,1.38E-06
1523,0.05,0,0,0,483
1524,0,0,0,0,483
1525,0,0,0,0,60
1526,0,0,0,0,2.83E-09
1527,0.05,1,0,0,1266
1528,0.05,0,0,0,1266
1529,0,0,0,0,1266
1530,0.05,0,0,0,3.10E-39
1531,0.05,0,0,0,6.76E-23
1532,0.35,0,0,0,9.08E-18
1533,0.15,0,0,0,8.15E-19
1534,0.05,0,0,0,2.65E-01
1535,0,0,0,0,709
1536,0,0,0,0,709
1537,0,0,0,0,771
1538,0.05,0,0,0,8.33E-07
1539,0.15,0,0,0,3.77E-25
1540,0.15,1,0,0,3.34E-35
1541,0.05,1,0,0,9.39E-32
1542,0.05,2,0,0,2.78E-32
1543,0,39,0,0,3.50E-19
1544,0,15,0,0,2.86E-04
1545,0.05,0,0,0,120
1546,0,0,0,0,120
1547,0,0,0,0,120
1548,0.05,0,0,0,120
1549,0.05,0,0,0,483
1550,0,0,0,0,483
1551,0,0,0,0,60
1552,0.05,0,0,0,1.44E-10
1553,0.15,0,0,0,1266
1554,0,0,0,1,1266
1555,0,1,0,0,120
1556,0,0,0,0,120
1557,0.05,0,0,0,120
1558,0.05,0,0,0,483
1559,0,0,0,0,483
1560,0,0,0,0,60
1561,0.05,0,0,0,1.03E+00
1562,0.15,0,0,0,858
1563,0.15,0,0,0,1266
1564,0.05,0,0,0,6.75E-30
1565,0.05,0,0,0,5.60E-09
1566,0.35,0,0,0,709
1567,0.15,0,0,0,7.10E-03
1568,0.05,0,0,0,709
1569,0,0,0,0,709
1570,0,0,0,0,771
